CustomerID,FirstName,LastName,Email,Gender,State,City,JoinDate,PrimeMember
761,First761,Last761,c761@mail.com,M,CA,Los Angeles,2025-10-17,Yes
762,First762,Last762,c762@mail.com,F,WA,Seattle,2022-07-10,No
763,First763,Last763,c763@mail.com,F,NY,New York,2023-06-02,No
764,First764,Last764,c764@mail.com,M,FL,Miami,2026-02-14,No
765,First765,Last765,c765@mail.com,F,FL,Miami,2025-12-18,No
766,First766,Last766,c766@mail.com,M,CA,Los Angeles,2025-04-16,No
767,First767,Last767,c767@mail.com,M,NY,New York,2023-06-05,No
768,First768,Last768,c768@mail.com,F,WA,Seattle,2026-04-17,No
769,First769,Last769,c769@mail.com,M,NY,New York,2023-11-15,Yes
770,First770,Last770,c770@mail.com,F,WA,Seattle,2024-05-19,No
771,First771,Last771,c771@mail.com,M,FL,Miami,2026-04-20,Yes
772,First772,Last772,c772@mail.com,F,TX,Dallas,2023-02-01,No
773,First773,Last773,c773@mail.com,M,TX,Dallas,2025-08-28,No
774,First774,Last774,c774@mail.com,F,TX,Dallas,2023-10-14,Yes
775,First775,Last775,c775@mail.com,F,FL,Miami,2025-01-22,Yes
776,First776,Last776,c776@mail.com,F,FL,Miami,2022-04-12,Yes
777,First777,Last777,c777@mail.com,F,CA,Los Angeles,2024-10-13,Yes
778,First778,Last778,c778@mail.com,F,WA,Seattle,2024-05-07,No
779,First779,Last779,c779@mail.com,M,NY,New York,2026-02-10,No
780,First780,Last780,c780@mail.com,M,WA,Seattle,2023-06-05,No
781,First781,Last781,c781@mail.com,M,WA,Seattle,2022-03-25,Yes
782,First782,Last782,c782@mail.com,M,WA,Seattle,2025-09-06,Yes
783,First783,Last783,c783@mail.com,M,WA,Seattle,2025-01-08,Yes
784,First784,Last784,c784@mail.com,M,CA,Los Angeles,2026-01-18,Yes
785,First785,Last785,c785@mail.com,M,TX,Dallas,2024-09-06,Yes
786,First786,Last786,c786@mail.com,M,NY,New York,2022-05-17,No
787,First787,Last787,c787@mail.com,M,CA,Los Angeles,2022-09-18,No
788,First788,Last788,c788@mail.com,F,FL,Miami,2024-01-24,No
789,First789,Last789,c789@mail.com,F,CA,Los Angeles,2024-08-05,Yes
790,First790,Last790,c790@mail.com,M,WA,Seattle,2025-01-17,No
791,First791,Last791,c791@mail.com,M,TX,Dallas,2024-11-30,No
792,First792,Last792,c792@mail.com,M,CA,Los Angeles,2022-03-23,Yes
793,First793,Last793,c793@mail.com,M,WA,Seattle,2023-08-15,Yes
794,First794,Last794,c794@mail.com,F,WA,Seattle,2025-11-11,Yes
795,First795,Last795,c795@mail.com,M,CA,Los Angeles,2026-03-19,No
796,First796,Last796,c796@mail.com,F,NY,New York,2024-06-28,No
797,First797,Last797,c797@mail.com,F,WA,Seattle,2023-10-04,Yes
798,First798,Last798,c798@mail.com,F,CA,Los Angeles,2025-03-04,Yes
799,First799,Last799,c799@mail.com,F,TX,Dallas,2022-08-24,Yes
800,First800,Last800,c800@mail.com,F,TX,Dallas,2023-01-04,No
801,First801,Last801,c801@mail.com,F,FL,Miami,2024-03-11,Yes
802,First802,Last802,c802@mail.com,F,NY,New York,2025-01-25,Yes
803,First803,Last803,c803@mail.com,M,NY,New York,2023-01-22,No
804,First804,Last804,c804@mail.com,F,WA,Seattle,2025-12-11,No
805,First805,Last805,c805@mail.com,M,CA,Los Angeles,2024-02-29,No
806,First806,Last806,c806@mail.com,F,FL,Miami,2022-05-04,Yes
807,First807,Last807,c807@mail.com,F,FL,Miami,2025-08-16,No
808,First808,Last808,c808@mail.com,M,FL,Miami,2024-08-11,Yes
809,First809,Last809,c809@mail.com,F,CA,Los Angeles,2022-10-25,No
810,First810,Last810,c810@mail.com,F,FL,Miami,2022-07-15,Yes
811,First811,Last811,c811@mail.com,F,FL,Miami,2022-03-06,Yes
812,First812,Last812,c812@mail.com,M,NY,New York,2022-07-24,No
813,First813,Last813,c813@mail.com,M,FL,Miami,2026-01-08,No
814,First814,Last814,c814@mail.com,F,CA,Los Angeles,2026-02-10,No
815,First815,Last815,c815@mail.com,F,CA,Los Angeles,2022-07-13,No
816,First816,Last816,c816@mail.com,M,TX,Dallas,2022-11-28,No
817,First817,Last817,c817@mail.com,M,TX,Dallas,2023-01-22,No
818,First818,Last818,c818@mail.com,M,CA,Los Angeles,2022-02-08,No
819,First819,Last819,c819@mail.com,M,FL,Miami,2022-11-27,Yes
820,First820,Last820,c820@mail.com,F,CA,Los Angeles,2025-03-02,Yes
821,First821,Last821,c821@mail.com,F,CA,Los Angeles,2022-01-05,No
822,First822,Last822,c822@mail.com,M,WA,Seattle,2025-04-23,Yes
823,First823,Last823,c823@mail.com,F,FL,Miami,2024-05-04,No
824,First824,Last824,c824@mail.com,M,WA,Seattle,2022-09-19,Yes
825,First825,Last825,c825@mail.com,F,NY,New York,2024-07-07,Yes
826,First826,Last826,c826@mail.com,F,NY,New York,2026-03-05,Yes
827,First827,Last827,c827@mail.com,F,CA,Los Angeles,2023-07-08,Yes
828,First828,Last828,c828@mail.com,F,NY,New York,2024-10-23,No
829,First829,Last829,c829@mail.com,M,WA,Seattle,2024-03-06,No
830,First830,Last830,c830@mail.com,M,CA,Los Angeles,2022-08-24,No
831,First831,Last831,c831@mail.com,F,FL,Miami,2022-05-25,Yes
832,First832,Last832,c832@mail.com,M,WA,Seattle,2025-04-16,No
833,First833,Last833,c833@mail.com,M,WA,Seattle,2024-10-22,Yes
834,First834,Last834,c834@mail.com,M,WA,Seattle,2024-10-10,No
835,First835,Last835,c835@mail.com,M,WA,Seattle,2023-10-10,No
836,First836,Last836,c836@mail.com,F,CA,Los Angeles,2025-05-13,Yes
837,First837,Last837,c837@mail.com,F,NY,New York,2023-10-10,No
838,First838,Last838,c838@mail.com,F,NY,New York,2026-01-04,Yes
839,First839,Last839,c839@mail.com,F,CA,Los Angeles,2022-03-31,Yes
840,First840,Last840,c840@mail.com,M,WA,Seattle,2025-06-12,Yes
841,First841,Last841,c841@mail.com,M,FL,Miami,2022-04-22,Yes
842,First842,Last842,c842@mail.com,M,CA,Los Angeles,2022-05-31,No
843,First843,Last843,c843@mail.com,F,FL,Miami,2023-01-27,Yes
844,First844,Last844,c844@mail.com,F,NY,New York,2025-10-10,Yes
845,First845,Last845,c845@mail.com,M,NY,New York,2025-07-12,Yes
846,First846,Last846,c846@mail.com,M,NY,New York,2023-08-27,No
847,First847,Last847,c847@mail.com,F,FL,Miami,2024-06-29,No
848,First848,Last848,c848@mail.com,F,WA,Seattle,2022-01-27,No
849,First849,Last849,c849@mail.com,F,TX,Dallas,2024-12-11,No
850,First850,Last850,c850@mail.com,F,WA,Seattle,2022-04-27,No
851,First851,Last851,c851@mail.com,M,NY,New York,2023-02-04,Yes
852,First852,Last852,c852@mail.com,F,FL,Miami,2022-03-31,No
853,First853,Last853,c853@mail.com,M,FL,Miami,2023-12-02,Yes
854,First854,Last854,c854@mail.com,M,WA,Seattle,2023-04-09,No
855,First855,Last855,c855@mail.com,M,NY,New York,2022-12-27,No
856,First856,Last856,c856@mail.com,F,CA,Los Angeles,2025-05-12,Yes
857,First857,Last857,c857@mail.com,M,CA,Los Angeles,2024-05-05,Yes
858,First858,Last858,c858@mail.com,M,CA,Los Angeles,2024-05-29,No
859,First859,Last859,c859@mail.com,M,CA,Los Angeles,2022-06-03,No
860,First860,Last860,c860@mail.com,M,CA,Los Angeles,2024-09-27,No
861,First861,Last861,c861@mail.com,M,CA,Los Angeles,2022-04-21,No
862,First862,Last862,c862@mail.com,M,WA,Seattle,2025-10-26,No
863,First863,Last863,c863@mail.com,F,NY,New York,2025-05-21,Yes
864,First864,Last864,c864@mail.com,M,WA,Seattle,2025-11-26,Yes
865,First865,Last865,c865@mail.com,F,CA,Los Angeles,2023-08-11,No
866,First866,Last866,c866@mail.com,F,FL,Miami,2024-12-05,Yes
867,First867,Last867,c867@mail.com,M,NY,New York,2022-09-23,No
868,First868,Last868,c868@mail.com,F,CA,Los Angeles,2023-05-28,Yes
869,First869,Last869,c869@mail.com,M,WA,Seattle,2023-03-28,No
870,First870,Last870,c870@mail.com,M,WA,Seattle,2023-07-21,No
871,First871,Last871,c871@mail.com,F,CA,Los Angeles,2024-07-22,No
872,First872,Last872,c872@mail.com,F,CA,Los Angeles,2025-05-23,Yes
873,First873,Last873,c873@mail.com,M,WA,Seattle,2025-01-26,Yes
874,First874,Last874,c874@mail.com,M,CA,Los Angeles,2025-07-18,No
875,First875,Last875,c875@mail.com,F,NY,New York,2025-09-23,Yes
876,First876,Last876,c876@mail.com,M,TX,Dallas,2025-05-11,No
877,First877,Last877,c877@mail.com,M,FL,Miami,2025-05-04,No
878,First878,Last878,c878@mail.com,F,CA,Los Angeles,2022-03-08,Yes
879,First879,Last879,c879@mail.com,M,TX,Dallas,2022-08-30,Yes
880,First880,Last880,c880@mail.com,F,WA,Seattle,2025-10-14,Yes
881,First881,Last881,c881@mail.com,F,CA,Los Angeles,2025-08-23,No
882,First882,Last882,c882@mail.com,M,NY,New York,2022-05-02,No
883,First883,Last883,c883@mail.com,F,FL,Miami,2024-05-16,No
884,First884,Last884,c884@mail.com,F,NY,New York,2026-01-30,Yes
885,First885,Last885,c885@mail.com,F,CA,Los Angeles,2023-11-19,No
886,First886,Last886,c886@mail.com,F,WA,Seattle,2023-10-27,Yes
887,First887,Last887,c887@mail.com,F,TX,Dallas,2024-04-09,Yes
888,First888,Last888,c888@mail.com,F,FL,Miami,2024-11-08,Yes
889,First889,Last889,c889@mail.com,M,NY,New York,2022-04-28,Yes
890,First890,Last890,c890@mail.com,F,CA,Los Angeles,2026-04-23,No
891,First891,Last891,c891@mail.com,M,TX,Dallas,2023-01-26,Yes
892,First892,Last892,c892@mail.com,M,NY,New York,2024-08-21,Yes
893,First893,Last893,c893@mail.com,M,CA,Los Angeles,2023-10-13,No
894,First894,Last894,c894@mail.com,M,NY,New York,2024-05-04,Yes
895,First895,Last895,c895@mail.com,M,TX,Dallas,2024-11-02,Yes
896,First896,Last896,c896@mail.com,M,CA,Los Angeles,2026-05-13,Yes
897,First897,Last897,c897@mail.com,F,CA,Los Angeles,2024-05-04,Yes
898,First898,Last898,c898@mail.com,M,WA,Seattle,2022-01-15,No
899,First899,Last899,c899@mail.com,F,TX,Dallas,2022-06-13,Yes
900,First900,Last900,c900@mail.com,M,NY,New York,2025-08-18,Yes
901,First901,Last901,c901@mail.com,F,NY,New York,2024-06-08,Yes
902,First902,Last902,c902@mail.com,M,TX,Dallas,2024-11-23,No
903,First903,Last903,c903@mail.com,F,CA,Los Angeles,2024-05-21,No
904,First904,Last904,c904@mail.com,F,WA,Seattle,2022-12-28,Yes
905,First905,Last905,c905@mail.com,F,WA,Seattle,2024-07-31,No
906,First906,Last906,c906@mail.com,F,TX,Dallas,2022-06-04,No
907,First907,Last907,c907@mail.com,M,TX,Dallas,2022-10-09,No
908,First908,Last908,c908@mail.com,F,CA,Los Angeles,2024-10-16,No
909,First909,Last909,c909@mail.com,M,TX,Dallas,2026-01-01,Yes
910,First910,Last910,c910@mail.com,M,WA,Seattle,2025-08-25,No
911,First911,Last911,c911@mail.com,M,FL,Miami,2022-10-22,No
912,First912,Last912,c912@mail.com,F,NY,New York,2023-01-24,No
913,First913,Last913,c913@mail.com,M,NY,New York,2022-09-03,Yes
914,First914,Last914,c914@mail.com,F,WA,Seattle,2023-11-30,Yes
915,First915,Last915,c915@mail.com,M,CA,Los Angeles,2024-07-10,No
916,First916,Last916,c916@mail.com,M,FL,Miami,2025-07-25,Yes
917,First917,Last917,c917@mail.com,F,TX,Dallas,2022-10-16,Yes
918,First918,Last918,c918@mail.com,M,FL,Miami,2025-04-27,Yes
919,First919,Last919,c919@mail.com,M,WA,Seattle,2023-11-22,Yes
920,First920,Last920,c920@mail.com,F,WA,Seattle,2025-12-21,Yes
921,First921,Last921,c921@mail.com,M,TX,Dallas,2025-04-11,Yes
922,First922,Last922,c922@mail.com,F,CA,Los Angeles,2025-11-01,Yes
923,First923,Last923,c923@mail.com,F,CA,Los Angeles,2023-04-12,No
924,First924,Last924,c924@mail.com,M,WA,Seattle,2026-05-18,No
925,First925,Last925,c925@mail.com,F,FL,Miami,2022-09-18,No
926,First926,Last926,c926@mail.com,F,WA,Seattle,2025-12-18,Yes
927,First927,Last927,c927@mail.com,F,WA,Seattle,2023-04-07,Yes
928,First928,Last928,c928@mail.com,F,CA,Los Angeles,2025-06-29,Yes
929,First929,Last929,c929@mail.com,M,NY,New York,2022-09-07,No
930,First930,Last930,c930@mail.com,M,WA,Seattle,2022-06-25,Yes
931,First931,Last931,c931@mail.com,F,WA,Seattle,2026-01-22,Yes
932,First932,Last932,c932@mail.com,M,WA,Seattle,2022-02-18,No
933,First933,Last933,c933@mail.com,M,WA,Seattle,2023-12-20,Yes
934,First934,Last934,c934@mail.com,M,CA,Los Angeles,2025-05-10,Yes
935,First935,Last935,c935@mail.com,F,NY,New York,2025-12-29,No
936,First936,Last936,c936@mail.com,F,CA,Los Angeles,2025-09-25,Yes
937,First937,Last937,c937@mail.com,F,FL,Miami,2022-09-10,Yes
938,First938,Last938,c938@mail.com,F,NY,New York,2022-11-22,Yes
939,First939,Last939,c939@mail.com,M,NY,New York,2022-08-28,Yes
940,First940,Last940,c940@mail.com,M,FL,Miami,2024-07-09,Yes
941,First941,Last941,c941@mail.com,M,FL,Miami,2024-07-28,Yes
942,First942,Last942,c942@mail.com,F,TX,Dallas,2024-03-30,Yes
943,First943,Last943,c943@mail.com,M,WA,Seattle,2024-12-03,No
944,First944,Last944,c944@mail.com,F,TX,Dallas,2025-03-18,Yes
945,First945,Last945,c945@mail.com,F,TX,Dallas,2025-05-02,Yes
946,First946,Last946,c946@mail.com,M,WA,Seattle,2024-01-22,Yes
947,First947,Last947,c947@mail.com,M,NY,New York,2024-05-08,No
948,First948,Last948,c948@mail.com,F,CA,Los Angeles,2023-01-29,No
949,First949,Last949,c949@mail.com,F,NY,New York,2023-03-18,Yes
950,First950,Last950,c950@mail.com,F,FL,Miami,2025-08-23,Yes
951,First951,Last951,c951@mail.com,M,FL,Miami,2025-12-06,No
952,First952,Last952,c952@mail.com,F,TX,Dallas,2025-08-20,No
953,First953,Last953,c953@mail.com,M,TX,Dallas,2022-04-14,No
954,First954,Last954,c954@mail.com,M,CA,Los Angeles,2022-12-30,Yes
955,First955,Last955,c955@mail.com,M,TX,Dallas,2022-02-24,Yes
956,First956,Last956,c956@mail.com,M,WA,Seattle,2023-09-11,Yes
957,First957,Last957,c957@mail.com,M,WA,Seattle,2025-08-17,Yes
958,First958,Last958,c958@mail.com,M,CA,Los Angeles,2023-03-17,No
959,First959,Last959,c959@mail.com,M,FL,Miami,2025-01-05,Yes
960,First960,Last960,c960@mail.com,F,NY,New York,2024-11-09,Yes
961,First961,Last961,c961@mail.com,M,NY,New York,2023-04-30,Yes
962,First962,Last962,c962@mail.com,F,NY,New York,2022-04-22,Yes
963,First963,Last963,c963@mail.com,M,CA,Los Angeles,2023-02-19,No
964,First964,Last964,c964@mail.com,F,WA,Seattle,2022-03-16,No
965,First965,Last965,c965@mail.com,M,NY,New York,2022-01-19,Yes
966,First966,Last966,c966@mail.com,M,NY,New York,2024-11-16,No
967,First967,Last967,c967@mail.com,F,WA,Seattle,2022-03-20,Yes
968,First968,Last968,c968@mail.com,M,WA,Seattle,2024-07-09,Yes
969,First969,Last969,c969@mail.com,F,WA,Seattle,2022-10-11,Yes
970,First970,Last970,c970@mail.com,F,WA,Seattle,2024-11-17,No
971,First971,Last971,c971@mail.com,F,NY,New York,2022-06-12,No
972,First972,Last972,c972@mail.com,M,TX,Dallas,2023-04-11,No
973,First973,Last973,c973@mail.com,M,TX,Dallas,2025-04-13,No
974,First974,Last974,c974@mail.com,F,NY,New York,2025-10-31,Yes
975,First975,Last975,c975@mail.com,M,WA,Seattle,2024-07-01,No
976,First976,Last976,c976@mail.com,F,WA,Seattle,2026-03-29,Yes
977,First977,Last977,c977@mail.com,F,CA,Los Angeles,2025-05-16,No
978,First978,Last978,c978@mail.com,M,NY,New York,2023-06-22,No
979,First979,Last979,c979@mail.com,M,CA,Los Angeles,2023-08-24,Yes
980,First980,Last980,c980@mail.com,M,CA,Los Angeles,2025-07-29,Yes
981,First981,Last981,c981@mail.com,F,CA,Los Angeles,2022-09-27,Yes
982,First982,Last982,c982@mail.com,M,CA,Los Angeles,2024-02-21,No
983,First983,Last983,c983@mail.com,F,NY,New York,2022-10-05,Yes
984,First984,Last984,c984@mail.com,F,NY,New York,2025-06-10,Yes
985,First985,Last985,c985@mail.com,F,TX,Dallas,2023-05-08,Yes
986,First986,Last986,c986@mail.com,M,WA,Seattle,2023-08-13,Yes
987,First987,Last987,c987@mail.com,M,CA,Los Angeles,2024-07-18,No
988,First988,Last988,c988@mail.com,M,FL,Miami,2023-09-01,Yes
989,First989,Last989,c989@mail.com,M,NY,New York,2023-09-01,No
990,First990,Last990,c990@mail.com,F,TX,Dallas,2025-11-02,No
991,First991,Last991,c991@mail.com,M,TX,Dallas,2024-07-08,No
992,First992,Last992,c992@mail.com,M,NY,New York,2023-10-29,No
993,First993,Last993,c993@mail.com,M,NY,New York,2023-04-27,No
994,First994,Last994,c994@mail.com,F,FL,Miami,2025-10-11,No
995,First995,Last995,c995@mail.com,M,WA,Seattle,2023-07-07,No
996,First996,Last996,c996@mail.com,M,WA,Seattle,2024-12-24,No
997,First997,Last997,c997@mail.com,M,FL,Miami,2024-10-29,Yes
998,First998,Last998,c998@mail.com,F,CA,Los Angeles,2022-02-10,Yes
999,First999,Last999,c999@mail.com,M,CA,Los Angeles,2022-10-16,Yes
1000,First1000,Last1000,c1000@mail.com,M,TX,Dallas,2026-01-21,No
